Año;RENIPRESS;EESS;Ubigeo_Declarado_Paciente;Distrito_RH_Paciente;Codigo_Item;Codigo_Item_F;Descripcion_Item;id_genero;grupo_edad;cie;desc_grupo;TOTAL
2025;2893;PACHIA;220107;PACHIA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;3
2025;2893;PACHIA;220107;PACHIA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;6
2025;2918;LA NATIVIDAD;190103;CASTILLA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;60a+;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2919;LEONCIO PRADO;170301;ILO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;3
2025;2918;LA NATIVIDAD;170301;ILO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2908;LOS PALOS;170301;ILO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2923;JESUS MARIA;170301;ILO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;3
2025;2923;JESUS MARIA;190603;LANCONES;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;12-17a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2919;LEONCIO PRADO;190705;MANCORA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2890;LAS BEGONIAS;200101;PUNO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2908;LOS PALOS;200101;PUNO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2908;LOS PALOS;200101;PUNO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2928;ESTIQUE PAMPA;200101;PUNO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2924;RAMON COPAJA;200101;PUNO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2923;JESUS MARIA;200101;PUNO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2919;LEONCIO PRADO;200101;PUNO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;30609;PUESTO DE SALUD PAMPA SITANA;200101;PUNO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2908;LOS PALOS;200102;ACORA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;5
2025;2908;LOS PALOS;200102;ACORA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2904;28 DE AGOSTO;200102;ACORA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2904;28 DE AGOSTO;200102;ACORA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2914;INCLAN;200102;ACORA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2882;ALTO ALIANZA;200101;PUNO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2884;JUAN VELASCO ALVARADO;200101;PUNO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2888;SAN FRANCISCO;200101;PUNO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2889;5 DE NOVIEMBRE;200101;PUNO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2891;VISTA ALEGRE;200101;PUNO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2892;CALANA;200101;PUNO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;34527;CENTRO DE SALUD METROPOLITANO;200101;PUNO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2934;TICACO;200101;PUNO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;30609;PUESTO DE SALUD PAMPA SITANA;170101;MOQUEGUA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2905;5 Y 6  LA YARADA;170105;TORATA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2924;RAMON COPAJA;170105;TORATA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2886;CONO NORTE;170301;ILO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;34527;CENTRO DE SALUD METROPOLITANO;170101;MOQUEGUA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2924;RAMON COPAJA;170101;MOQUEGUA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2928;ESTIQUE PAMPA;170101;MOQUEGUA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2919;LEONCIO PRADO;170101;MOQUEGUA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2892;CALANA;170101;MOQUEGUA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;6724;VIÑANI;170301;ILO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2884;JUAN VELASCO ALVARADO;170301;ILO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2914;INCLAN;170301;ILO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;34527;CENTRO DE SALUD METROPOLITANO;170301;ILO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2890;LAS BEGONIAS;170301;ILO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2890;LAS BEGONIAS;170301;ILO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2889;5 DE NOVIEMBRE;170301;ILO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2891;VISTA ALEGRE;170301;ILO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2891;VISTA ALEGRE;170301;ILO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2900;ITE;170301;ILO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2932;TARATA;200508;TARACO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2884;JUAN VELASCO ALVARADO;200501;HUANCANE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2918;LA NATIVIDAD;200501;HUANCANE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2892;CALANA;200701;AYAVIRI;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2922;HABITAT;200608;PUCARA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;6724;VIÑANI;200605;OCUVIRI;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2923;JESUS MARIA;200801;SANDIA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2924;RAMON COPAJA;200801;SANDIA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2917;CENTRO DE SALUD BOLOGNESI;200901;JULIACA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2891;VISTA ALEGRE;200901;JULIACA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2922;HABITAT;200901;JULIACA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2911;MIRAVE;200901;JULIACA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2919;LEONCIO PRADO;200901;JULIACA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2918;LA NATIVIDAD;200901;JULIACA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2890;LAS BEGONIAS;200904;CARACOTO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2882;ALTO ALIANZA;200902;CABANA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2886;CONO NORTE;200904;CARACOTO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2917;CENTRO DE SALUD BOLOGNESI;200407;POMATA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2932;TARATA;200406;PISACOMA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2889;5 DE NOVIEMBRE;200407;POMATA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;6724;VIÑANI;200407;POMATA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2882;ALTO ALIANZA;200410;ZEPITA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2919;LEONCIO PRADO;200412;KELLUYO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2908;LOS PALOS;200412;KELLUYO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2891;VISTA ALEGRE;200412;KELLUYO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2891;VISTA ALEGRE;200410;ZEPITA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2887;INTIORKO;200410;ZEPITA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2890;LAS BEGONIAS;200410;ZEPITA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2890;LAS BEGONIAS;200402;DESAGUADERO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2884;JUAN VELASCO ALVARADO;200402;DESAGUADERO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2884;JUAN VELASCO ALVARADO;200403;HUACULLANI;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2885;CIUDAD NUEVA;200406;PISACOMA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2882;ALTO ALIANZA;200402;DESAGUADERO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2887;INTIORKO;200401;JULI;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2890;LAS BEGONIAS;200401;JULI;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2914;INCLAN;200401;JULI;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;6724;VIÑANI;200401;JULI;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2925;CHUCATAMANI;200203;ARAPA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;6724;VIÑANI;200210;POTONI;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2890;LAS BEGONIAS;200301;MACUSANI;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;6724;VIÑANI;200301;MACUSANI;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2914;INCLAN;200217;TIRAPATA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2886;CONO NORTE;200102;ACORA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2890;LAS BEGONIAS;200102;ACORA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2890;LAS BEGONIAS;200102;ACORA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2890;LAS BEGONIAS;200102;ACORA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;60a+;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2908;LOS PALOS;200106;CHUCUITO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2889;5 DE NOVIEMBRE;200102;ACORA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2908;LOS PALOS;200103;ATUNCOLLA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2924;RAMON COPAJA;201201;ILAVE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2916;LAS YARAS;201201;ILAVE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;6724;VIÑANI;201201;ILAVE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;3
2025;6724;VIÑANI;201201;ILAVE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;5
2025;2914;INCLAN;201201;ILAVE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;9
2025;2914;INCLAN;201201;ILAVE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;5
2025;2880;QUILAHUANI;201201;ILAVE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2888;SAN FRANCISCO;201201;ILAVE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2890;LAS BEGONIAS;201201;ILAVE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2889;5 DE NOVIEMBRE;201201;ILAVE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2918;LA NATIVIDAD;201201;ILAVE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;34527;CENTRO DE SALUD METROPOLITANO;201201;ILAVE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2891;VISTA ALEGRE;201201;ILAVE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2891;VISTA ALEGRE;201201;ILAVE;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2885;CIUDAD NUEVA;201001;YUNGUYO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2922;HABITAT;201001;YUNGUYO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2891;VISTA ALEGRE;201001;YUNGUYO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;12-17a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2891;VISTA ALEGRE;201001;YUNGUYO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2918;LA NATIVIDAD;201001;YUNGUYO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2889;5 DE NOVIEMBRE;201001;YUNGUYO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;6724;VIÑANI;201001;YUNGUYO;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;60a+;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2888;SAN FRANCISCO;201004;COPANI;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;34527;CENTRO DE SALUD METROPOLITANO;201004;COPANI;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;6724;VIÑANI;201004;COPANI;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;6724;VIÑANI;201004;COPANI;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2913;LOCUMBA;220101;TACNA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;30-59a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;6
2025;2882;ALTO ALIANZA;210101;MOYOBAMBA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;2
2025;2911;MIRAVE;220101;TACNA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;12-17a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
2025;2911;MIRAVE;220101;TACNA;A64X9;A64;SINDROME DE FLUJO VAGINAL;F;18-29a;A50 - A64;INFECCIONES C/MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL;1
